id,site,job_url,job_url_direct,title,company,location,date_posted,job_type,salary_source,interval,min_amount,max_amount,currency,is_remote,job_level,job_function,listing_type,emails,description,company_industry,company_url,company_logo,company_url_direct,company_addresses,company_num_employees,company_revenue,company_description,skills,experience_range,company_rating,company_reviews_count,vacancy_count,work_from_home_type,scrapeado_en,fuente,search_term_usado
li-4302656537,linkedin,https://www.linkedin.com/jobs/view/4302656537,,Sumate al equipo de ICBC (Base de Talentos),ICBC Argentina,,2025-10-22,,,,,,,False,,,,,,,https://ar.linkedin.com/company/icbc-argentina,,,,,,,,,,,,,2025-10-23T13:59:49.488235,linkedin,
li-4315991015,linkedin,https://www.linkedin.com/jobs/view/4315991015,,VENDEDORA - Boutiques CABA,MISHKA,"Buenos Aires, Buenos Aires Province, Argentina",2025-10-22,,,,,,,False,,,,,,,https://ar.linkedin.com/company/mishka-maison-fonde%C3%A9-2001,,,,,,,,,,,,,2025-10-23T13:59:49.488235,linkedin,
li-4317478467,linkedin,https://www.linkedin.com/jobs/view/4317478467,,Técnico de Mantenimiento Edilicio,Universidad de Palermo,"Buenos Aires, Buenos Aires Province, Argentina",2025-10-22,,,,,,,False,,,,,,,https://ar.linkedin.com/school/universidad-de-palermo/,,,,,,,,,,,,,2025-10-23T13:59:49.488235,linkedin,
li-4316206502,linkedin,https://www.linkedin.com/jobs/view/4316206502,,Gerente Comercial – Empresa PyME de Bebidas,Talent Solutions,,2025-10-22,,,,,,,False,,,,,,,https://ar.linkedin.com/company/talent-solutions-rrhh,,,,,,,,,,,,,2025-10-23T13:59:49.488235,linkedin,
li-4315413372,linkedin,https://www.linkedin.com/jobs/view/4315413372,,Asesor de atención al cliente y retención,Galicia Seguros,"Buenos Aires, Buenos Aires Province, Argentina",2025-10-21,,,,,,,False,,,,,,,https://ar.linkedin.com/company/galicia-seguros-grupo-financiero-galicia-banco-galicia-,,,,,,,,,,,,,2025-10-23T13:59:49.488235,linkedin,
li-4315452329,linkedin,https://www.linkedin.com/jobs/view/4315452329,,Asistente Administrativo PMO,Enta Consulting,"Buenos Aires, Buenos Aires Province, Argentina",2025-10-21,,,,,,,False,,,,,,,https://ar.linkedin.com/company/enta-consulting,,,,,,,,,,,,,2025-10-23T13:59:49.488235,linkedin,
li-4314996844,linkedin,https://www.linkedin.com/jobs/view/4314996844,,Administrativo ART,Pro Global,,2025-10-21,,,,,,,False,,,,,,,https://uk.linkedin.com/company/pro-global,,,,,,,,,,,,,2025-10-23T13:59:49.488235,linkedin,
li-4315423361,linkedin,https://www.linkedin.com/jobs/view/4315423361,,Comprador/a de Logística,Supermayorista Vital,,2025-10-21,,,,,,,False,,,,,,,https://ar.linkedin.com/company/vitalsupermayorista,,,,,,,,,,,,,2025-10-23T13:59:49.488235,linkedin,
li-4314903852,linkedin,https://www.linkedin.com/jobs/view/4314903852,,Recepcionista administrativo - CABA,ARGUS Diagnóstico Médico,"Buenos Aires, Buenos Aires Province, Argentina",2025-10-20,,,,,,,False,,,,,,,https://ar.linkedin.com/company/argus-diagnostico-medico,,,,,,,,,,,,,2025-10-23T13:59:49.488235,linkedin,
li-4314909267,linkedin,https://www.linkedin.com/jobs/view/4314909267,,Part-time Administrative Assistant for a USA Client (Remote),Paired,,2025-10-20,,,,,,,True,,,,,,,https://www.linkedin.com/company/pairedrecruiting,,,,,,,,,,,,,2025-10-23T13:59:49.488235,linkedin,
li-4311494145,linkedin,https://www.linkedin.com/jobs/view/4311494145,,- CHEVRON BASSC – Contract Advisor Team Internship 2025,Chevron,"Buenos Aires, Buenos Aires Province, Argentina",2025-10-19,,,,,,,False,,,,,,,https://www.linkedin.com/company/chevron,,,,,,,,,,,,,2025-10-23T13:59:49.488235,linkedin,
li-4316824014,linkedin,https://www.linkedin.com/jobs/view/4316824014,,Coordinador De Obra,Del Sol Constructora,"Santa Fe, Santa Fe, Argentina",2025-10-18,,,,,,,False,,,,,,,https://ar.linkedin.com/company/delsolconstructora,,,,,,,,,,,,,2025-10-23T13:59:49.488235,linkedin,
li-4316574921,linkedin,https://www.linkedin.com/jobs/view/4316574921,,Asesor Comercial (Rio Gallegos),Swiss Medical,"Santa Cruz Province, Argentina",2025-10-18,,,,,,,False,,,,,,,https://ar.linkedin.com/company/swiss_medical,,,,,,,,,,,,,2025-10-23T13:59:49.488235,linkedin,
li-4316821183,linkedin,https://www.linkedin.com/jobs/view/4316821183,,Agente De Propaganda Medica,Laboratorio Pablo Cassará,"Mar del Plata, Buenos Aires Province, Argentina",2025-10-18,,,,,,,False,,,,,,,https://ar.linkedin.com/company/laboratorio-pablo-cassara,,,,,,,,,,,,,2025-10-23T13:59:49.488235,linkedin,
li-4313882164,linkedin,https://www.linkedin.com/jobs/view/4313882164,,Back Office Comercial - Empresa Energías Renovables,Grupo Corven,"Buenos Aires, Buenos Aires Province, Argentina",2025-10-18,,,,,,,False,,,,,,,https://ar.linkedin.com/company/grupo-corven-oficial,,,,,,,,,,,,,2025-10-23T13:59:49.488235,linkedin,
li-4316810536,linkedin,https://www.linkedin.com/jobs/view/4316810536,,Asistente De Maquinaria Agrícola Para Corteva Seeds,Suma Recursos Humanos,"Cordoba, Córdoba, Argentina",2025-10-18,,,,,,,False,,,,,,,https://ar.linkedin.com/company/suma-recursos-humanos,,,,,,,,,,,,,2025-10-23T13:59:49.488235,linkedin,
li-4313354731,linkedin,https://www.linkedin.com/jobs/view/4313354731,,Operario de Acondicionamiento - Turno mañana,Laboratorio Elea,"Buenos Aires, Buenos Aires Province, Argentina",2025-10-17,,,,,,,False,,,,,,,https://ar.linkedin.com/company/laboratorio-elea,,,,,,,,,,,,,2025-10-23T13:59:49.488235,linkedin,
li-4313356751,linkedin,https://www.linkedin.com/jobs/view/4313356751,,Colaborador/a atención a pacientes,Laboratorio Cibic,"Rosario, Santa Fe, Argentina",2025-10-17,,,,,,,False,,,,,,,https://ar.linkedin.com/company/cibic-laboratorios,,,,,,,,,,,,,2025-10-23T13:59:49.488235,linkedin,
li-4300672409,linkedin,https://www.linkedin.com/jobs/view/4300672409,,Especialista de mejora continua para atención al cliente,Mercado Libre,"Buenos Aires Province, Argentina",2025-10-17,,,,,,,False,,,,,,,https://ar.linkedin.com/company/mercadolibre,,,,,,,,,,,,,2025-10-23T13:59:49.488235,linkedin,
li-4293980311,linkedin,https://www.linkedin.com/jobs/view/4293980311,,"Student Marketeer, CABA",Red Bull,"Buenos Aires, Buenos Aires Province, Argentina",2025-10-17,,,,,,,False,,,,,,,https://at.linkedin.com/company/red-bull,,,,,,,,,,,,,2025-10-23T13:59:49.488235,linkedin,
li-4316018325,linkedin,https://www.linkedin.com/jobs/view/4316018325,,Supervisor de deposito,Cruz del Sur,"Rosario, Santa Fe, Argentina",2025-10-17,,,,,,,False,,,,,,,https://ar.linkedin.com/company/cruz-del-sur,,,,,,,,,,,,,2025-10-23T13:59:49.488235,linkedin,
li-4313351967,linkedin,https://www.linkedin.com/jobs/view/4313351967,,Gerencia Comercial~ Grupo Olmos,GRUPO OLMOS,"Buenos Aires, Buenos Aires Province, Argentina",2025-10-17,,,,,,,False,,,,,,,https://ar.linkedin.com/company/grupoolmos,,,,,,,,,,,,,2025-10-23T13:59:49.488235,linkedin,
li-4313058272,linkedin,https://www.linkedin.com/jobs/view/4313058272,,Servicio de atención al cliente,Emirates,,2025-10-16,,,,,,,False,,,,,,,https://ae.linkedin.com/company/emirates,,,,,,,,,,,,,2025-10-23T13:59:49.488235,linkedin,
li-4300696709,linkedin,https://www.linkedin.com/jobs/view/4300696709,,Servicio de atención al cliente,Emirates,"Buenos Aires Province, Argentina",2025-10-16,,,,,,,False,,,,,,,https://ae.linkedin.com/company/emirates,,,,,,,,,,,,,2025-10-23T13:59:49.488235,linkedin,
li-4315860715,linkedin,https://www.linkedin.com/jobs/view/4315860715,,CAJERO REPOSITOR | ZONA TORTUGUITAS,COPLUS ARGENTINA,"Tortuguitas, Buenos Aires Province, Argentina",2025-10-16,,,,,,,False,,,,,,,https://ar.linkedin.com/company/coplusargentina,,,,,,,,,,,,,2025-10-23T13:59:49.488235,linkedin,
li-4315231545,linkedin,https://www.linkedin.com/jobs/view/4315231545,,ENCARGADA DE TIENDA - ZONA LA PLATA - RECONOCIDA MARCA DE MODA,CONSULTORA FASHION RH,"La Plata, Buenos Aires Province, Argentina",2025-10-16,,,,,,,False,,,,,,,https://ar.linkedin.com/company/fashion-rh,,,,,,,,,,,,,2025-10-23T13:59:49.488235,linkedin,
li-4315245682,linkedin,https://www.linkedin.com/jobs/view/4315245682,,Category Assistant,PedidosYa,,2025-10-16,,,,,,,False,,,,,,,https://uy.linkedin.com/company/pedidosya,,,,,,,,,,,,,2025-10-23T13:59:49.488235,linkedin,
li-4313065314,linkedin,https://www.linkedin.com/jobs/view/4313065314,,Brand Manager,BIC,"Buenos Aires Province, Argentina",2025-10-16,,,,,,,False,,,,,,,https://fr.linkedin.com/company/bic,,,,,,,,,,,,,2025-10-23T13:59:49.488235,linkedin,
li-4312421805,linkedin,https://www.linkedin.com/jobs/view/4312421805,,Analista JR de Contabilidad,Banco Hipotecario,"Buenos Aires, Buenos Aires Province, Argentina",2025-10-15,,,,,,,False,,,,,,,https://ar.linkedin.com/company/banco-hipotecario,,,,,,,,,,,,,2025-10-23T13:59:49.488235,linkedin,
li-4315171754,linkedin,https://www.linkedin.com/jobs/view/4315171754,,Pago a Proveedores y auxiliar de Compras Jr,Grupo Lago Escondido,"El Bolsón, Río Negro Province, Argentina",2025-10-15,,,,,,,False,,,,,,,https://ar.linkedin.com/company/lagoescondido,,,,,,,,,,,,,2025-10-23T13:59:49.488235,linkedin,
li-4315310619,linkedin,https://www.linkedin.com/jobs/view/4315310619,,Recepcionista / Adm. Coordinator,CBRE Argentina,"Buenos Aires, Buenos Aires Province, Argentina",2025-10-15,,,,,,,False,,,,,,,https://ar.linkedin.com/company/cbre-argentina,,,,,,,,,,,,,2025-10-23T13:59:49.488235,linkedin,
li-4312215310,linkedin,https://www.linkedin.com/jobs/view/4312215310,,Cajeros/as  CABA,Prestigio,"Buenos Aires, Buenos Aires Province, Argentina",2025-10-14,,,,,,,False,,,,,,,https://ar.linkedin.com/company/prestigio,,,,,,,,,,,,,2025-10-23T13:59:49.488235,linkedin,
li-4312223186,linkedin,https://www.linkedin.com/jobs/view/4312223186,,Asistente Comercial CABA,Prestigio,"Buenos Aires, Buenos Aires Province, Argentina",2025-10-14,,,,,,,False,,,,,,,https://ar.linkedin.com/company/prestigio,,,,,,,,,,,,,2025-10-23T13:59:49.488235,linkedin,
li-4303667718,linkedin,https://www.linkedin.com/jobs/view/4303667718,,Pickers CABA,PedidosYa,"Buenos Aires, Buenos Aires Province, Argentina",2025-10-14,,,,,,,False,,,,,,,https://uy.linkedin.com/company/pedidosya,,,,,,,,,,,,,2025-10-23T13:59:49.488235,linkedin,
li-4311980960,linkedin,https://www.linkedin.com/jobs/view/4311980960,,Técnico Electromec. para Mantenimiento edilicio y de equipos fitness CABA,Megatlon,"Buenos Aires, Buenos Aires Province, Argentina",2025-10-14,,,,,,,False,,,,,,,https://ar.linkedin.com/company/megatlon,,,,,,,,,,,,,2025-10-23T13:59:49.488235,linkedin,
li-4314808454,linkedin,https://www.linkedin.com/jobs/view/4314808454,,Operario De Deposito Rubro Retail,Dikter SA (Macowens y Devré),"Buenos Aires, Buenos Aires Province, Argentina",2025-10-14,,,,,,,False,,,,,,,https://ar.linkedin.com/company/dikter-sa-macowens-,,,,,,,,,,,,,2025-10-23T13:59:49.488235,linkedin,
li-4311493810,linkedin,https://www.linkedin.com/jobs/view/4311493810,,ADMISION SEDE SAN MIGUEL,Sanatorio del Oeste,"San Miguel, Buenos Aires Province, Argentina",2025-10-13,,,,,,,False,,,,,,,https://ar.linkedin.com/company/sanatorio-del-oeste,,,,,,,,,,,,,2025-10-23T13:59:49.488235,linkedin,
li-4314170547,linkedin,https://www.linkedin.com/jobs/view/4314170547,,Modelista,Agustina Dominguez,"Rincón de los Sauces, Neuquén Province, Argentina",2025-10-13,,,,,,,False,,,,,,,https://ar.linkedin.com/company/agustina-dominguez,,,,,,,,,,,,,2025-10-23T13:59:49.488235,linkedin,
li-4311480922,linkedin,https://www.linkedin.com/jobs/view/4311480922,,AUXILIAR DE FARMACIA SEDE SAN MIGUEL,Sanatorio del Oeste,"San Miguel, Buenos Aires Province, Argentina",2025-10-13,,,,,,,False,,,,,,,https://ar.linkedin.com/company/sanatorio-del-oeste,,,,,,,,,,,,,2025-10-23T13:59:49.488235,linkedin,
li-4311425880,linkedin,https://www.linkedin.com/jobs/view/4311425880,,"Business Development Manager, VIP Partnerships (Argentina)",Crypto.com,,2025-10-13,,,,,,,False,,,,,,,https://sg.linkedin.com/company/cryptocom,,,,,,,,,,,,,2025-10-23T13:59:49.488235,linkedin,
li-4311494743,linkedin,https://www.linkedin.com/jobs/view/4311494743,,TECNICO EN ESTERILIZACION SEDE SAN MIGUEL,Sanatorio del Oeste,"San Miguel, Buenos Aires Province, Argentina",2025-10-13,,,,,,,False,,,,,,,https://ar.linkedin.com/company/sanatorio-del-oeste,,,,,,,,,,,,,2025-10-23T13:59:49.488235,linkedin,
li-4313918025,linkedin,https://www.linkedin.com/jobs/view/4313918025,,Sumate a nuestro grupo de jovenes!,Fundación Igualdad,,2025-10-12,,,,,,,False,,,,,,,https://ar.linkedin.com/company/fundigualdad,,,,,,,,,,,,,2025-10-23T13:59:49.488235,linkedin,
li-4312998272,linkedin,https://www.linkedin.com/jobs/view/4312998272,,Cuidadoras/es Sociales para el programa de Luján,Aldeas Infantiles SOS Argentina,"Luján, Buenos Aires Province, Argentina",2025-10-10,,,,,,,False,,,,,,,https://ar.linkedin.com/company/aldeas-infantiles-sos-argentina,,,,,,,,,,,,,2025-10-23T13:59:49.488235,linkedin,
li-4313454731,linkedin,https://www.linkedin.com/jobs/view/4313454731,,Armador de canastas Temporada Navideña,La Europea México,,2025-10-10,,,,,,,False,,,,,,,https://mx.linkedin.com/company/la-europea,,,,,,,,,,,,,2025-10-23T13:59:49.488235,linkedin,
li-4312915277,linkedin,https://www.linkedin.com/jobs/view/4312915277,,"Striker, Mendoza",Red Bull,,2025-10-10,,,,,,,False,,,,,,,https://at.linkedin.com/company/red-bull,,,,,,,,,,,,,2025-10-23T13:59:49.488235,linkedin,
li-4312917257,linkedin,https://www.linkedin.com/jobs/view/4312917257,,Agente comercial para importante empresa Buenos Aires,Konecta,"Comuna 1, Buenos Aires Province, Argentina",2025-10-10,,,,,,,False,,,,,,,https://es.linkedin.com/company/konecta-group,,,,,,,,,,,,,2025-10-23T13:59:49.488235,linkedin,
li-4312394370,linkedin,https://www.linkedin.com/jobs/view/4312394370,,Operador/a de atención al cliente,Ayax Sistemas de Seguridad,"Buenos Aires, Buenos Aires Province, Argentina",2025-10-09,,,,,,,False,,,,,,,https://ar.linkedin.com/company/ayax-sistemas-de-seguridad,,,,,,,,,,,,,2025-10-23T13:59:49.488235,linkedin,
li-4309992571,linkedin,https://www.linkedin.com/jobs/view/4309992571,,Buscamos Profesor/a Particular  en Línea,Classgap,"Rosario, Santa Fe, Argentina",2025-10-09,,,,,,,False,,,,,,,https://es.linkedin.com/company/classgap,,,,,,,,,,,,,2025-10-23T13:59:49.488235,linkedin,
li-4309902389,linkedin,https://www.linkedin.com/jobs/view/4309902389,,Sumate al equipo de Frávega (GBA Norte)🚀,Frávega,"San Miguel, Buenos Aires Province, Argentina",2025-10-08,,,,,,,False,,,,,,,https://ar.linkedin.com/company/fravega-saciei,,,,,,,,,,,,,2025-10-23T13:59:49.488235,linkedin,
li-4309900464,linkedin,https://www.linkedin.com/jobs/view/4309900464,,Sumate al equipo de Frávega (GBA Sur)🚀,Frávega,"Quilmes, Buenos Aires Province, Argentina",2025-10-08,,,,,,,False,,,,,,,https://ar.linkedin.com/company/fravega-saciei,,,,,,,,,,,,,2025-10-23T13:59:49.488235,linkedin,
li-4310407049,linkedin,https://www.linkedin.com/jobs/view/4310407049,,Operarios de Producción,Nestlé,"Firmat, Santa Fe, Argentina",2025-10-08,,,,,,,False,,,,,,,https://ch.linkedin.com/company/nestle-s-a-,,,,,,,,,,,,,2025-10-23T13:59:49.488235,linkedin,
li-4312074002,linkedin,https://www.linkedin.com/jobs/view/4312074002,,Personal para tareas de Seguridad y Vigilancia. Incorporacion inmediata. Residencia CABA excluyente,NEYER SRL,"Comuna 15, Buenos Aires Province, Argentina",2025-10-08,,,,,,,False,,,,,,,https://www.linkedin.com/company/neyer-srl,,,,,,,,,,,,,2025-10-23T13:59:49.488235,linkedin,
li-4309907382,linkedin,https://www.linkedin.com/jobs/view/4309907382,,Analista de Calidad Operacional - Planta Biotecnología,Laboratorios Richmond,"Pilar, Buenos Aires Province, Argentina",2025-10-08,,,,,,,False,,,,,,,https://ar.linkedin.com/company/laboratorios-richmond,,,,,,,,,,,,,2025-10-23T13:59:49.488235,linkedin,
li-4309583122,linkedin,https://www.linkedin.com/jobs/view/4309583122,,Administrador Locales,Mostaza y Pan S.A,"Mendoza, Mendoza, Argentina",2025-10-08,,,,,,,False,,,,,,,https://ar.linkedin.com/company/mostazaok,,,,,,,,,,,,,2025-10-23T13:59:49.488235,linkedin,
li-4309272247,linkedin,https://www.linkedin.com/jobs/view/4309272247,,Jefe Administrativo y de Logística,Frávega,"Bahía Blanca, Buenos Aires Province, Argentina",2025-10-07,,,,,,,False,,,,,,,https://ar.linkedin.com/company/fravega-saciei,,,,,,,,,,,,,2025-10-23T13:59:49.488235,linkedin,
li-4309508313,linkedin,https://www.linkedin.com/jobs/view/4309508313,,Analista Jr de Créditos,CHANDON,"Buenos Aires, Buenos Aires Province, Argentina",2025-10-07,,,,,,,False,,,,,,,https://fr.linkedin.com/company/chandon-mh,,,,,,,,,,,,,2025-10-23T13:59:49.488235,linkedin,
li-4309203227,linkedin,https://www.linkedin.com/jobs/view/4309203227,,Analista de Calidad y Control de Inventarios - Mercado Envíos,Mercado Libre,,2025-10-06,,,,,,,False,,,,,,,https://ar.linkedin.com/company/mercadolibre,,,,,,,,,,,,,2025-10-23T13:59:49.488235,linkedin,
li-4310629285,linkedin,https://www.linkedin.com/jobs/view/4310629285,,Vigilador general  Zona Ezeiza,ci5 S.A.,"El Jagüel, Buenos Aires Province, Argentina",2025-10-05,,,,,,,False,,,,,,,https://ar.linkedin.com/company/ci5-s.a.,,,,,,,,,,,,,2025-10-23T13:59:49.488235,linkedin,
li-4307576870,linkedin,https://www.linkedin.com/jobs/view/4307576870,,Cajero Full Time- Eventual- Tienda Arcos,adidas,,2025-10-03,,,,,,,False,,,,,,,https://de.linkedin.com/company/adidas,,,,,,,,,,,,,2025-10-23T13:59:49.488235,linkedin,
li-4307584755,linkedin,https://www.linkedin.com/jobs/view/4307584755,,Asesor/a de Ventas - Part Time - Eventual - Tienda Arcos,adidas,,2025-10-03,,,,,,,False,,,,,,,https://de.linkedin.com/company/adidas,,,,,,,,,,,,,2025-10-23T13:59:49.488235,linkedin,
li-4307596589,linkedin,https://www.linkedin.com/jobs/view/4307596589,,Asesor/a de Ventas - Full Time - Eventual - Tienda Arcos,adidas,,2025-10-03,,,,,,,False,,,,,,,https://de.linkedin.com/company/adidas,,,,,,,,,,,,,2025-10-23T13:59:49.488235,linkedin,
li-4307585735,linkedin,https://www.linkedin.com/jobs/view/4307585735,,Cajero/a Part Time - Eventual - Tienda Arcos,adidas,,2025-10-03,,,,,,,False,,,,,,,https://de.linkedin.com/company/adidas,,,,,,,,,,,,,2025-10-23T13:59:49.488235,linkedin,
li-4307586755,linkedin,https://www.linkedin.com/jobs/view/4307586755,,Cajero/a Full Time - Tienda Soleil,adidas,,2025-10-03,,,,,,,False,,,,,,,https://de.linkedin.com/company/adidas,,,,,,,,,,,,,2025-10-23T13:59:49.488235,linkedin,
li-4307582783,linkedin,https://www.linkedin.com/jobs/view/4307582783,,Cajero/a Part Time - Eventual Tienda Soleil,adidas,,2025-10-03,,,,,,,False,,,,,,,https://de.linkedin.com/company/adidas,,,,,,,,,,,,,2025-10-23T13:59:49.488235,linkedin,
li-4307588695,linkedin,https://www.linkedin.com/jobs/view/4307588695,,Apertura La Mayor - Don Torcuato,Perfumerías Pigmento,"Don Torcuato, Buenos Aires Province, Argentina",2025-10-03,,,,,,,False,,,,,,,https://ar.linkedin.com/company/perfumeriaspigmento,,,,,,,,,,,,,2025-10-23T13:59:49.488235,linkedin,
li-4308824973,linkedin,https://www.linkedin.com/jobs/view/4308824973,,Dibujante Autocad,VRIL GROUP,"Buenos Aires Province, Argentina",2025-10-03,,,,,,,False,,,,,,,https://ar.linkedin.com/company/vrilgroup,,,,,,,,,,,,,2025-10-23T13:59:49.488235,linkedin,
li-4307591676,linkedin,https://www.linkedin.com/jobs/view/4307591676,,Cajero/a Part Time - Eventual - Factory Parque Brown,adidas,,2025-10-03,,,,,,,False,,,,,,,https://de.linkedin.com/company/adidas,,,,,,,,,,,,,2025-10-23T13:59:49.488235,linkedin,
li-4309854595,linkedin,https://www.linkedin.com/jobs/view/4309854595,,Chofer de Camión Plancha,Kansai S.A. - TOYOTA Official Dealership,,2025-10-03,,,,,,,False,,,,,,,https://ar.linkedin.com/company/toyotakansai,,,,,,,,,,,,,2025-10-23T13:59:49.488235,linkedin,
li-4307572010,linkedin,https://www.linkedin.com/jobs/view/4307572010,,Analista de Logística,Paladini S.A.,"Villa Gobernador Gálvez, Santa Fe, Argentina",2025-10-03,,,,,,,False,,,,,,,https://ar.linkedin.com/company/paladini-s.a.,,,,,,,,,,,,,2025-10-23T13:59:49.488235,linkedin,
li-4307262766,linkedin,https://www.linkedin.com/jobs/view/4307262766,,Analista Contable Jr.,CVC Corp Argentina,"Buenos Aires Province, Argentina",2025-10-02,,,,,,,False,,,,,,,https://ar.linkedin.com/company/cvc-corp-arg,,,,,,,,,,,,,2025-10-23T13:59:49.488235,linkedin,
li-4307551332,linkedin,https://www.linkedin.com/jobs/view/4307551332,,Oficial de Atención al Cliente - El Chaltén,Grupo Petersen,"El Chaltén, Santa Cruz Province, Argentina",2025-10-02,,,,,,,False,,,,,,,https://ar.linkedin.com/company/grupopetersen,,,,,,,,,,,,,2025-10-23T13:59:49.488235,linkedin,
li-4307284087,linkedin,https://www.linkedin.com/jobs/view/4307284087,,Analista Administrativa de Pagos,Accusys,"Buenos Aires, Buenos Aires Province, Argentina",2025-10-02,,,,,,,False,,,,,,,https://ar.linkedin.com/company/accusys-technology,,,,,,,,,,,,,2025-10-23T13:59:49.488235,linkedin,
li-4307257069,linkedin,https://www.linkedin.com/jobs/view/4307257069,,Pasante de RRHH,Municipalidad de Vicente Lopez,"Vicente López, Buenos Aires Province, Argentina",2025-10-02,,,,,,,False,,,,,,,https://ar.linkedin.com/company/municipalidad-de-vicente-lopez,,,,,,,,,,,,,2025-10-23T13:59:49.488235,linkedin,
li-4308253031,linkedin,https://www.linkedin.com/jobs/view/4308253031,,Analista Administrativo de Operaciones,SportClub Oficial,"Buenos Aires Province, Argentina",2025-10-02,,,,,,,False,,,,,,,https://ar.linkedin.com/company/sport-club,,,,,,,,,,,,,2025-10-23T13:59:49.488235,linkedin,
li-4309086845,linkedin,https://www.linkedin.com/jobs/view/4309086845,,Operario de Limpieza,LX Argentina S.A.,"Buenos Aires, Buenos Aires Province, Argentina",2025-10-02,,,,,,,False,,,,,,,https://ar.linkedin.com/company/lx-argentina-s-a-,,,,,,,,,,,,,2025-10-23T13:59:49.488235,linkedin,
li-4307285089,linkedin,https://www.linkedin.com/jobs/view/4307285089,,Operario/a de Producción,CHANDON,"Agrelo, Mendoza, Argentina",2025-10-02,,,,,,,False,,,,,,,https://fr.linkedin.com/company/chandon-mh,,,,,,,,,,,,,2025-10-23T13:59:49.488235,linkedin,
li-4306533391,linkedin,https://www.linkedin.com/jobs/view/4306533391,,ENCARGADA ZONA NORTE - MISHKA,MISHKA,"Buenos Aires, Buenos Aires Province, Argentina",2025-10-01,,,,,,,False,,,,,,,https://ar.linkedin.com/company/mishka-maison-fonde%C3%A9-2001,,,,,,,,,,,,,2025-10-23T13:59:49.488235,linkedin,
li-4309016749,linkedin,https://www.linkedin.com/jobs/view/4309016749,,Secretario Administrativo,Constructora GAMA,"San Miguel de Tucumán, Tucumán, Argentina",2025-10-01,,,,,,,False,,,,,,,https://ar.linkedin.com/company/constructora-gama,,,,,,,,,,,,,2025-10-23T13:59:49.488235,linkedin,
li-4306524986,linkedin,https://www.linkedin.com/jobs/view/4306524986,,Analista Comercial Senior de Inmuebles - Marketplace VIS,Mercado Libre,"Buenos Aires Province, Argentina",2025-10-01,,,,,,,False,,,,,,,https://ar.linkedin.com/company/mercadolibre,,,,,,,,,,,,,2025-10-23T13:59:49.488235,linkedin,
li-4308965068,linkedin,https://www.linkedin.com/jobs/view/4308965068,,Inspector de Campo (especialidad Quality Assurance / Quality Control),HYTSA Estudios y Proyectos S.A.,"Añelo, Neuquén Province, Argentina",2025-10-01,,,,,,,False,,,,,,,https://ar.linkedin.com/company/hytsa-estudios-y-proyectos-s-a,,,,,,,,,,,,,2025-10-23T13:59:49.488235,linkedin,
li-4306129156,linkedin,https://www.linkedin.com/jobs/view/4306129156,,Auxiliar de Lavadero,Municipalidad de Vicente Lopez,"Vicente López, Buenos Aires Province, Argentina",2025-09-30,,,,,,,False,,,,,,,https://ar.linkedin.com/company/municipalidad-de-vicente-lopez,,,,,,,,,,,,,2025-10-23T13:59:49.488235,linkedin,
li-4306114466,linkedin,https://www.linkedin.com/jobs/view/4306114466,,Operario de deposito,ENERCON,"Ituzaingó, Buenos Aires Province, Argentina",2025-09-30,,,,,,,False,,,,,,,https://ar.linkedin.com/company/energia-controlada-s-r-l-,,,,,,,,,,,,,2025-10-23T13:59:49.488235,linkedin,
li-4307071701,linkedin,https://www.linkedin.com/jobs/view/4307071701,,Auxiliar de deposito y limpieza,Polyfilm srl,"Neuquén, Neuquén Province, Argentina",2025-09-29,,,,,,,False,,,,,,,https://ar.linkedin.com/company/polyfilm-srl,,,,,,,,,,,,,2025-10-23T13:59:49.488235,linkedin,
li-4305020399,linkedin,https://www.linkedin.com/jobs/view/4305020399,,Ingeniero/a de Confiabilidad,Mansfield Minera SA,"Salta, Salta, Argentina",2025-09-27,,,,,,,False,,,,,,,https://ar.linkedin.com/company/mansfield-minera-sa,,,,,,,,,,,,,2025-10-23T13:59:49.488235,linkedin,
li-4304255080,linkedin,https://www.linkedin.com/jobs/view/4304255080,,Asistente de Operaciones de Vuelo (eventual),Flybondi.com,"Buenos Aires, Buenos Aires Province, Argentina",2025-09-26,,,,,,,False,,,,,,,https://ar.linkedin.com/company/flybondi,,,,,,,,,,,,,2025-10-23T13:59:49.488235,linkedin,
li-4304289772,linkedin,https://www.linkedin.com/jobs/view/4304289772,,Asistente de Ingenieria de Procesos,Laboratorios Casasco SAIC,"Pilar, Buenos Aires Province, Argentina",2025-09-26,,,,,,,False,,,,,,,https://ar.linkedin.com/company/laboratorios-casasco-saic,,,,,,,,,,,,,2025-10-23T13:59:49.488235,linkedin,
li-4304736421,linkedin,https://www.linkedin.com/jobs/view/4304736421,,Comprador/a Elaborados (Cencosud),Makro Argentina,"Vicente López, Buenos Aires Province, Argentina",2025-09-26,,,,,,,False,,,,,,,https://ar.linkedin.com/company/supermercados-mayoristas-makro,,,,,,,,,,,,,2025-10-23T13:59:49.488235,linkedin,
li-4304252180,linkedin,https://www.linkedin.com/jobs/view/4304252180,,Administrativo Junior,BDO Argentina,"Lanús Este, Buenos Aires Province, Argentina",2025-09-26,,,,,,,False,,,,,,,https://ar.linkedin.com/company/bdo-argentina,,,,,,,,,,,,,2025-10-23T13:59:49.488235,linkedin,
