id_oferta,titulo,url_relativa,url_completa,empresa,empresa_url,empresa_rating,ubicacion,modalidad,fecha_publicacion_raw,fecha_publicacion,scrapeado_en,fuente,keyword_busqueda
91764476D792EE0461373E686DCF3405,Freelance Java,/ofertas-de-trabajo/oferta-de-trabajo-de-freelance-java-en-monserrat-91764476D792EE0461373E686DCF3405#lc=ListOffers-Score4-0,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-freelance-java-en-monserrat-91764476D792EE0461373E686DCF3405#lc=ListOffers-Score4-0,Itrio,https://ar.computrabajo.com/itrio,4.3,"Monserrat, Capital Federal",Remoto,Hace  16  horas,2025-10-21T04:34:45.682478,2025-10-21T20:34:45.682491,computrabajo,java
076E4DB898F171B861373E686DCF3405,Ref. 20616: Desarrolladores Java ingles avanzado,/ofertas-de-trabajo/oferta-de-trabajo-de-ref-20616-desarrolladores-java-ingles-avanzado-hibrido-caba-centro-en-recoleta-076E4DB898F171B861373E686DCF3405#lc=ListOffers-Score4-1,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-ref-20616-desarrolladores-java-ingles-avanzado-hibrido-caba-centro-en-recoleta-076E4DB898F171B861373E686DCF3405#lc=ListOffers-Score4-1,ADN - Recursos Humanos,https://ar.computrabajo.com/empresas/ofertas-de-trabajo-de-adn-recursos-humanos-83C9514433EC04CD,3.6,"Recoleta, Capital Federal",Remoto,Ayer,2025-10-20T20:34:45.682624,2025-10-21T20:34:45.682627,computrabajo,java
E37625A8BF4C26B461373E686DCF3405,Desarrollador java,/ofertas-de-trabajo/oferta-de-trabajo-de-desarrollador-java-en-retiro-E37625A8BF4C26B461373E686DCF3405#lc=ListOffers-Score4-2,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-desarrollador-java-en-retiro-E37625A8BF4C26B461373E686DCF3405#lc=ListOffers-Score4-2,AMERICA VIRTUAL S.A.,https://ar.computrabajo.com/empresas/ofertas-de-trabajo-de-america-virtual-DD728BE9D960ED9C,,"Retiro, Capital Federal",Remoto,Ayer,2025-10-20T20:34:45.682746,2025-10-21T20:34:45.682748,computrabajo,java
EB5E8B09A515453861373E686DCF3405,"Desarrollador FullStack NodeJs, JavaScript, Java",/ofertas-de-trabajo/oferta-de-trabajo-de-desarrollador-fullstack-nodejs-javascript-java-hibrido-munro-prov-bs-as-en-munro-EB5E8B09A515453861373E686DCF3405#lc=ListOffers-Score4-3,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-desarrollador-fullstack-nodejs-javascript-java-hibrido-munro-prov-bs-as-en-munro-EB5E8B09A515453861373E686DCF3405#lc=ListOffers-Score4-3,ADN - Recursos Humanos,https://ar.computrabajo.com/empresas/ofertas-de-trabajo-de-adn-recursos-humanos-83C9514433EC04CD,3.6,"Munro, Buenos Aires",Remoto,Ayer,2025-10-20T20:34:45.682879,2025-10-21T20:34:45.682881,computrabajo,java
848955B09EAF3E0361373E686DCF3405,Ref. 19325: Java Full Stack,/ofertas-de-trabajo/oferta-de-trabajo-de-ref-19325-java-full-stack-hibrido-villa-urquiza-caba-en-villa-urquiza-848955B09EAF3E0361373E686DCF3405#lc=ListOffers-Score4-4,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-ref-19325-java-full-stack-hibrido-villa-urquiza-caba-en-villa-urquiza-848955B09EAF3E0361373E686DCF3405#lc=ListOffers-Score4-4,ADN - Recursos Humanos,https://ar.computrabajo.com/empresas/ofertas-de-trabajo-de-adn-recursos-humanos-83C9514433EC04CD,3.6,"Villa Urquiza, Capital Federal",Remoto,Ayer,2025-10-20T20:34:45.683008,2025-10-21T20:34:45.683009,computrabajo,java
CBD45B39CDAE429A61373E686DCF3405,Ref. 20348: Desarrollador Sr Full Stack (Java o .NET) con experiencia en Kafka,/ofertas-de-trabajo/oferta-de-trabajo-de-ref-20348-desarrollador-sr-full-stack-java-o-net-con-experiencia-en-kafka-remota-argentina-en-mar-del-plata-CBD45B39CDAE429A61373E686DCF3405#lc=ListOffers-Score4-5,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-ref-20348-desarrollador-sr-full-stack-java-o-net-con-experiencia-en-kafka-remota-argentina-en-mar-del-plata-CBD45B39CDAE429A61373E686DCF3405#lc=ListOffers-Score4-5,ADN - Recursos Humanos,https://ar.computrabajo.com/empresas/ofertas-de-trabajo-de-adn-recursos-humanos-83C9514433EC04CD,3.6,"Mar del Plata, Buenos Aires",Remoto,Ayer,2025-10-20T20:34:45.683126,2025-10-21T20:34:45.683129,computrabajo,java
5A7C65D9301E22AB61373E686DCF3405,Ref. 19923: Tech Leader Angular Java,/ofertas-de-trabajo/oferta-de-trabajo-de-ref-19923-tech-leader-angular-java-hibrido-caba-centro-en-recoleta-5A7C65D9301E22AB61373E686DCF3405#lc=ListOffers-Score4-6,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-ref-19923-tech-leader-angular-java-hibrido-caba-centro-en-recoleta-5A7C65D9301E22AB61373E686DCF3405#lc=ListOffers-Score4-6,ADN - Recursos Humanos,https://ar.computrabajo.com/empresas/ofertas-de-trabajo-de-adn-recursos-humanos-83C9514433EC04CD,3.6,"Recoleta, Capital Federal",Remoto,Ayer,2025-10-20T20:34:45.683259,2025-10-21T20:34:45.683260,computrabajo,java
A95930838742CAF161373E686DCF3405,Desarrollador JAVA Junior,/ofertas-de-trabajo/oferta-de-trabajo-de-desarrollador-java-junior-en-villa-martelli-A95930838742CAF161373E686DCF3405#lc=ListOffers-Score4-7,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-desarrollador-java-junior-en-villa-martelli-A95930838742CAF161373E686DCF3405#lc=ListOffers-Score4-7,JPH Lions,https://ar.computrabajo.com/empresas/ofertas-de-trabajo-de-jph-lions-E981EBC567277DCD,,"Villa Martelli, Buenos Aires-GBA",,Ayer,2025-10-20T20:34:45.683363,2025-10-21T20:34:45.683364,computrabajo,java
5E0A78D0746C601C61373E686DCF3405,Ref. 20616: Desarrolladores Java,/ofertas-de-trabajo/oferta-de-trabajo-de-ref-20616-desarrolladores-java-ingles-avanzado-caba-centro-en-recoleta-5E0A78D0746C601C61373E686DCF3405#lc=ListOffers-Score4-8,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-ref-20616-desarrolladores-java-ingles-avanzado-caba-centro-en-recoleta-5E0A78D0746C601C61373E686DCF3405#lc=ListOffers-Score4-8,ADN - Recursos Humanos,https://ar.computrabajo.com/empresas/ofertas-de-trabajo-de-adn-recursos-humanos-83C9514433EC04CD,3.6,"Recoleta, Capital Federal",Remoto,Ayer,2025-10-20T20:34:45.683493,2025-10-21T20:34:45.683495,computrabajo,java
1922117E7E5F108D61373E686DCF3405,Ref. 20616: Desarrolladores Java/ React,/ofertas-de-trabajo/oferta-de-trabajo-de-ref-20616-desarrolladores-java-react-ingles-avanzado-caba-centro-en-recoleta-1922117E7E5F108D61373E686DCF3405#lc=ListOffers-Score4-9,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-ref-20616-desarrolladores-java-react-ingles-avanzado-caba-centro-en-recoleta-1922117E7E5F108D61373E686DCF3405#lc=ListOffers-Score4-9,ADN - Recursos Humanos,https://ar.computrabajo.com/empresas/ofertas-de-trabajo-de-adn-recursos-humanos-83C9514433EC04CD,3.6,"Recoleta, Capital Federal",Remoto,Ayer,2025-10-20T20:34:45.683623,2025-10-21T20:34:45.683624,computrabajo,java
