id,id_oferta,titulo_oferta,ocupacion_esco,isco_code,skill_mencionado,skill_tipo_fuente,esco_skill_uri,esco_skill_label,esco_skill_type,esco_skill_reusability,is_essential,is_optional,match_method,matching_version
283,2158781,"Asesor/a Comercial (Desarrollos inmobiliarios, Real Estate )",director de agencia inmobiliaria/directora de agencia inmobiliaria,C3334,proactividad,nlp_extraction,http://data.europa.eu/esco/skill/e73708c4-3a14-4ba6-a570-bbe8e0d00093,copropiedad,skill,,0,1,exact,v8.3_esco_familias_funcionales
287,2159169,Encargado de tienda - Unicenter,vendedor especializado en tejidos/vendedora especializada en tejidos,C5223,administración,nlp_extraction,http://data.europa.eu/esco/skill/435efc22-0dcb-487c-b9c4-d4860b6d4c52,organizar las instalaciones de almacenamiento,skill,,1,0,exact,v8.3_esco_familias_funcionales
285,2159169,Encargado de tienda - Unicenter,vendedor especializado en tejidos/vendedora especializada en tejidos,C5223,atención al cliente,nlp_extraction,http://data.europa.eu/esco/skill/00e53a0a-c0ba-4c9f-a2ed-4706d5832a00,garantizar la satisfacción del cliente,skill,,1,0,exact,v8.3_esco_familias_funcionales
292,2159169,Encargado de tienda - Unicenter,vendedor especializado en tejidos/vendedora especializada en tejidos,C5223,capacidad de liderazgo,nlp_extraction,http://data.europa.eu/esco/skill/5dd01a1e-7ba0-4b7f-a76c-ed811c12bfde,aplicar competencias matemáticas,skill,,1,0,exact,v8.3_esco_familias_funcionales
289,2159169,Encargado de tienda - Unicenter,vendedor especializado en tejidos/vendedora especializada en tejidos,C5223,capacitación,nlp_extraction,http://data.europa.eu/esco/skill/5dd01a1e-7ba0-4b7f-a76c-ed811c12bfde,aplicar competencias matemáticas,skill,,1,0,exact,v8.3_esco_familias_funcionales
290,2159169,Encargado de tienda - Unicenter,vendedor especializado en tejidos/vendedora especializada en tejidos,C5223,comunicación,nlp_extraction,http://data.europa.eu/esco/skill/415abd43-e8e5-4643-b5da-5f11307af57a,utilizar distintos métodos de comunicación,skill,,1,0,exact,v8.3_esco_familias_funcionales
294,2159169,Encargado de tienda - Unicenter,vendedor especializado en tejidos/vendedora especializada en tejidos,C5223,enfoque en resultados,nlp_extraction,http://data.europa.eu/esco/skill/debb8d81-ed7f-447d-853a-5d107fda6fcf,ofrecer a los clientes servicios de seguimiento,skill,,1,0,exact,v8.3_esco_familias_funcionales
284,2159169,Encargado de tienda - Unicenter,vendedor especializado en tejidos/vendedora especializada en tejidos,C5223,excel,nlp_extraction,http://data.europa.eu/esco/skill/e3e42d54-78bd-4337-aa87-bb31a7670c9a,emitir facturas de venta,skill,,1,0,exact,v8.3_esco_familias_funcionales
291,2159169,Encargado de tienda - Unicenter,vendedor especializado en tejidos/vendedora especializada en tejidos,C5223,liderazgo,nlp_extraction,http://data.europa.eu/esco/skill/415abd43-e8e5-4643-b5da-5f11307af57a,utilizar distintos métodos de comunicación,skill,,1,0,exact,v8.3_esco_familias_funcionales
293,2159169,Encargado de tienda - Unicenter,vendedor especializado en tejidos/vendedora especializada en tejidos,C5223,organización,nlp_extraction,http://data.europa.eu/esco/skill/435efc22-0dcb-487c-b9c4-d4860b6d4c52,organizar las instalaciones de almacenamiento,skill,,1,0,exact,v8.3_esco_familias_funcionales
288,2159169,Encargado de tienda - Unicenter,vendedor especializado en tejidos/vendedora especializada en tejidos,C5223,recepción,nlp_extraction,http://data.europa.eu/esco/skill/a89c463d-e6f0-417d-9216-b59b92249226,realizar la toma de pedidos,skill,,1,0,exact,v8.3_esco_familias_funcionales
286,2159169,Encargado de tienda - Unicenter,vendedor especializado en tejidos/vendedora especializada en tejidos,C5223,ventas,nlp_extraction,http://data.europa.eu/esco/skill/0c0488b3-fca5-4deb-865b-8dc605c3d909,técnicas de venta,skill,,1,0,exact,v8.3_esco_familias_funcionales
295,2159623,ODONTOLOGOS,vendedor especializado en productos ortopédicos/vendedora especializada en productos ortopédicos,C5223,comprometido,nlp_extraction,http://data.europa.eu/esco/skill/00e53a0a-c0ba-4c9f-a2ed-4706d5832a00,garantizar la satisfacción del cliente,skill,,1,0,exact,v8.3_esco_familias_funcionales
296,2159638,MEDICOS ESPECIALISTAS,enfermero de práctica avanzada/enfermera de práctica avanzada,C2221,compromiso,nlp_extraction,http://data.europa.eu/esco/skill/199f7919-5114-41b6-b6a5-41e0e4896ec1,asumir la responsabilidad,skill,,1,0,exact,v8.3_esco_familias_funcionales
299,2159935,Administrativo/a de Programa de Seguimiento de Pacientes,asistente administrativo para campañas de recaudación de fondos/asistente administrativa para campañas de recaudación de fondos,C3343,atención al cliente,nlp_extraction,http://data.europa.eu/esco/skill/e2e15494-65b9-4af5-8b86-53fb51e7e022,gestionar cuentas,skill,,1,0,exact,v8.3_esco_familias_funcionales
297,2159935,Administrativo/a de Programa de Seguimiento de Pacientes,asistente administrativo para campañas de recaudación de fondos/asistente administrativa para campañas de recaudación de fondos,C3343,excel,nlp_extraction,http://data.europa.eu/esco/skill/e2e15494-65b9-4af5-8b86-53fb51e7e022,gestionar cuentas,skill,,1,0,exact,v8.3_esco_familias_funcionales
298,2159935,Administrativo/a de Programa de Seguimiento de Pacientes,asistente administrativo para campañas de recaudación de fondos/asistente administrativa para campañas de recaudación de fondos,C3343,office,nlp_extraction,http://data.europa.eu/esco/skill/7c3865d1-e5a9-4043-a7a4-2e9e30468c0b,realizar actividades corrientes de oficina,skill,,1,0,exact,v8.3_esco_familias_funcionales
300,2159935,Administrativo/a de Programa de Seguimiento de Pacientes,asistente administrativo para campañas de recaudación de fondos/asistente administrativa para campañas de recaudación de fondos,C3343,responsabilidad,nlp_extraction,http://data.europa.eu/esco/skill/ab986bc4-df92-4351-9ac1-aa75af943cf7,realizar tareas administrativas,skill,,1,0,exact,v8.3_esco_familias_funcionales
302,2159935,Administrativo/a de Programa de Seguimiento de Pacientes,asistente administrativo para campañas de recaudación de fondos/asistente administrativa para campañas de recaudación de fondos,C3343,powerpoint,nlp_extraction,http://data.europa.eu/esco/skill/2f573ad6-1fa6-46c5-a48d-912368fe55aa,realizar un discurso de venta,skill,,0,1,exact,v8.3_esco_familias_funcionales
301,2159935,Administrativo/a de Programa de Seguimiento de Pacientes,asistente administrativo para campañas de recaudación de fondos/asistente administrativa para campañas de recaudación de fondos,C3343,teams,nlp_extraction,http://data.europa.eu/esco/skill/2111dff8-f830-46ad-80ce-7885893b3134,coordinar eventos,skill,,0,1,exact,v8.3_esco_familias_funcionales
306,2159990,ANALISTA SENIOR COMERCIO EXTERIOR / COMPRAS INTERNACIONALES / SUPPLY CHAIN,director de importación y exportación de productos farmacéuticos/directora de importación y exportación de productos farmacéuticos,C1324,c++,nlp_extraction,http://data.europa.eu/esco/skill/940a70fa-7c58-423b-8d03-34920b59f0f7,gestionar procesos,skill,,1,0,exact,v8.3_esco_familias_funcionales
311,2159990,ANALISTA SENIOR COMERCIO EXTERIOR / COMPRAS INTERNACIONALES / SUPPLY CHAIN,director de importación y exportación de productos farmacéuticos/directora de importación y exportación de productos farmacéuticos,C1324,docker,nlp_extraction,http://data.europa.eu/esco/skill/940a70fa-7c58-423b-8d03-34920b59f0f7,gestionar procesos,skill,,1,0,exact,v8.3_esco_familias_funcionales
310,2159990,ANALISTA SENIOR COMERCIO EXTERIOR / COMPRAS INTERNACIONALES / SUPPLY CHAIN,director de importación y exportación de productos farmacéuticos/directora de importación y exportación de productos farmacéuticos,C1324,git,nlp_extraction,http://data.europa.eu/esco/skill/940a70fa-7c58-423b-8d03-34920b59f0f7,gestionar procesos,skill,,1,0,exact,v8.3_esco_familias_funcionales
304,2159990,ANALISTA SENIOR COMERCIO EXTERIOR / COMPRAS INTERNACIONALES / SUPPLY CHAIN,director de importación y exportación de productos farmacéuticos/directora de importación y exportación de productos farmacéuticos,C1324,java,nlp_extraction,http://data.europa.eu/esco/skill/940a70fa-7c58-423b-8d03-34920b59f0f7,gestionar procesos,skill,,1,0,exact,v8.3_esco_familias_funcionales
305,2159990,ANALISTA SENIOR COMERCIO EXTERIOR / COMPRAS INTERNACIONALES / SUPPLY CHAIN,director de importación y exportación de productos farmacéuticos/directora de importación y exportación de productos farmacéuticos,C1324,javascript,nlp_extraction,http://data.europa.eu/esco/skill/91abe492-18be-4cce-93c7-0dca07072363,cumplir plazos,skill,,1,0,exact,v8.3_esco_familias_funcionales
307,2159990,ANALISTA SENIOR COMERCIO EXTERIOR / COMPRAS INTERNACIONALES / SUPPLY CHAIN,director de importación y exportación de productos farmacéuticos/directora de importación y exportación de productos farmacéuticos,C1324,mysql,nlp_extraction,http://data.europa.eu/esco/skill/940a70fa-7c58-423b-8d03-34920b59f0f7,gestionar procesos,skill,,1,0,exact,v8.3_esco_familias_funcionales
308,2159990,ANALISTA SENIOR COMERCIO EXTERIOR / COMPRAS INTERNACIONALES / SUPPLY CHAIN,director de importación y exportación de productos farmacéuticos/directora de importación y exportación de productos farmacéuticos,C1324,postgresql,nlp_extraction,http://data.europa.eu/esco/skill/940a70fa-7c58-423b-8d03-34920b59f0f7,gestionar procesos,skill,,1,0,exact,v8.3_esco_familias_funcionales
303,2159990,ANALISTA SENIOR COMERCIO EXTERIOR / COMPRAS INTERNACIONALES / SUPPLY CHAIN,director de importación y exportación de productos farmacéuticos/directora de importación y exportación de productos farmacéuticos,C1324,python,nlp_extraction,http://data.europa.eu/esco/skill/940a70fa-7c58-423b-8d03-34920b59f0f7,gestionar procesos,skill,,1,0,exact,v8.3_esco_familias_funcionales
309,2159990,ANALISTA SENIOR COMERCIO EXTERIOR / COMPRAS INTERNACIONALES / SUPPLY CHAIN,director de importación y exportación de productos farmacéuticos/directora de importación y exportación de productos farmacéuticos,C1324,sql server,nlp_extraction,http://data.europa.eu/esco/skill/940a70fa-7c58-423b-8d03-34920b59f0f7,gestionar procesos,skill,,1,0,exact,v8.3_esco_familias_funcionales
312,2160215,ESTUDIANTE AVANZADO DE DERECHO / ABOGADO JUNIOR- DERECHO CIVI Y COMERCIAL,empleado administrativo en el ámbito jurídico-legal/empleada administrativo en el ámbito jurídico-legal,C3342,comunicación,nlp_extraction,http://data.europa.eu/esco/skill/de2f0ce8-f8d6-48c5-a213-4d065251cecf,comunicarse por teléfono,skill,,1,0,exact,v8.3_esco_familias_funcionales
314,2160215,ESTUDIANTE AVANZADO DE DERECHO / ABOGADO JUNIOR- DERECHO CIVI Y COMERCIAL,empleado administrativo en el ámbito jurídico-legal/empleada administrativo en el ámbito jurídico-legal,C3342,proactivo,nlp_extraction,http://data.europa.eu/esco/skill/ab986bc4-df92-4351-9ac1-aa75af943cf7,realizar tareas administrativas,skill,,1,0,exact,v8.3_esco_familias_funcionales
313,2160215,ESTUDIANTE AVANZADO DE DERECHO / ABOGADO JUNIOR- DERECHO CIVI Y COMERCIAL,empleado administrativo en el ámbito jurídico-legal/empleada administrativo en el ámbito jurídico-legal,C3342,trabajo en equipo,nlp_extraction,http://data.europa.eu/esco/skill/ab986bc4-df92-4351-9ac1-aa75af943cf7,realizar tareas administrativas,skill,,1,0,exact,v8.3_esco_familias_funcionales
320,2160215,ESTUDIANTE AVANZADO DE DERECHO / ABOGADO JUNIOR- DERECHO CIVI Y COMERCIAL,empleado administrativo en el ámbito jurídico-legal/empleada administrativo en el ámbito jurídico-legal,C3342,angular,nlp_extraction,http://data.europa.eu/esco/skill/e2e15494-65b9-4af5-8b86-53fb51e7e022,gestionar cuentas,skill,,0,1,exact,v8.3_esco_familias_funcionales
318,2160215,ESTUDIANTE AVANZADO DE DERECHO / ABOGADO JUNIOR- DERECHO CIVI Y COMERCIAL,empleado administrativo en el ámbito jurídico-legal/empleada administrativo en el ámbito jurídico-legal,C3342,django,nlp_extraction,http://data.europa.eu/esco/skill/e2e15494-65b9-4af5-8b86-53fb51e7e022,gestionar cuentas,skill,,0,1,exact,v8.3_esco_familias_funcionales
325,2160215,ESTUDIANTE AVANZADO DE DERECHO / ABOGADO JUNIOR- DERECHO CIVI Y COMERCIAL,empleado administrativo en el ámbito jurídico-legal/empleada administrativo en el ámbito jurídico-legal,C3342,docker,nlp_extraction,http://data.europa.eu/esco/skill/b769f524-0f25-44d7-8538-5c46710a040e,gestionar documentos digitales,skill,,0,1,exact,v8.3_esco_familias_funcionales
324,2160215,ESTUDIANTE AVANZADO DE DERECHO / ABOGADO JUNIOR- DERECHO CIVI Y COMERCIAL,empleado administrativo en el ámbito jurídico-legal/empleada administrativo en el ámbito jurídico-legal,C3342,git,nlp_extraction,http://data.europa.eu/esco/skill/e2e15494-65b9-4af5-8b86-53fb51e7e022,gestionar cuentas,skill,,0,1,exact,v8.3_esco_familias_funcionales
316,2160215,ESTUDIANTE AVANZADO DE DERECHO / ABOGADO JUNIOR- DERECHO CIVI Y COMERCIAL,empleado administrativo en el ámbito jurídico-legal/empleada administrativo en el ámbito jurídico-legal,C3342,java,nlp_extraction,http://data.europa.eu/esco/skill/db10b60e-efd2-4ba9-a873-d1e2ec37620f,procedimientos judiciales,skill,,0,1,exact,v8.3_esco_familias_funcionales
317,2160215,ESTUDIANTE AVANZADO DE DERECHO / ABOGADO JUNIOR- DERECHO CIVI Y COMERCIAL,empleado administrativo en el ámbito jurídico-legal/empleada administrativo en el ámbito jurídico-legal,C3342,javascript,nlp_extraction,http://data.europa.eu/esco/skill/c33dd5ae-ae72-49d7-8dcf-8bc72e59fe78,Derecho civil,skill,,0,1,exact,v8.3_esco_familias_funcionales
321,2160215,ESTUDIANTE AVANZADO DE DERECHO / ABOGADO JUNIOR- DERECHO CIVI Y COMERCIAL,empleado administrativo en el ámbito jurídico-legal/empleada administrativo en el ámbito jurídico-legal,C3342,mysql,nlp_extraction,http://data.europa.eu/esco/skill/e2e15494-65b9-4af5-8b86-53fb51e7e022,gestionar cuentas,skill,,0,1,exact,v8.3_esco_familias_funcionales
322,2160215,ESTUDIANTE AVANZADO DE DERECHO / ABOGADO JUNIOR- DERECHO CIVI Y COMERCIAL,empleado administrativo en el ámbito jurídico-legal/empleada administrativo en el ámbito jurídico-legal,C3342,postgresql,nlp_extraction,http://data.europa.eu/esco/skill/e2e15494-65b9-4af5-8b86-53fb51e7e022,gestionar cuentas,skill,,0,1,exact,v8.3_esco_familias_funcionales
315,2160215,ESTUDIANTE AVANZADO DE DERECHO / ABOGADO JUNIOR- DERECHO CIVI Y COMERCIAL,empleado administrativo en el ámbito jurídico-legal/empleada administrativo en el ámbito jurídico-legal,C3342,python,nlp_extraction,http://data.europa.eu/esco/skill/c33dd5ae-ae72-49d7-8dcf-8bc72e59fe78,Derecho civil,skill,,0,1,exact,v8.3_esco_familias_funcionales
319,2160215,ESTUDIANTE AVANZADO DE DERECHO / ABOGADO JUNIOR- DERECHO CIVI Y COMERCIAL,empleado administrativo en el ámbito jurídico-legal/empleada administrativo en el ámbito jurídico-legal,C3342,react,nlp_extraction,http://data.europa.eu/esco/skill/e2e15494-65b9-4af5-8b86-53fb51e7e022,gestionar cuentas,skill,,0,1,exact,v8.3_esco_familias_funcionales
323,2160215,ESTUDIANTE AVANZADO DE DERECHO / ABOGADO JUNIOR- DERECHO CIVI Y COMERCIAL,empleado administrativo en el ámbito jurídico-legal/empleada administrativo en el ámbito jurídico-legal,C3342,sql server,nlp_extraction,http://data.europa.eu/esco/skill/e2e15494-65b9-4af5-8b86-53fb51e7e022,gestionar cuentas,skill,,0,1,exact,v8.3_esco_familias_funcionales
328,2160680,Analista de Legales ( Laboralista),empleado administrativo en el ámbito jurídico-legal/empleada administrativo en el ámbito jurídico-legal,C3342,compromiso,nlp_extraction,http://data.europa.eu/esco/skill/8d202e22-85e9-47b1-a1e0-3296d17244cd,mantener la confidencialidad,skill,,1,0,exact,v8.3_esco_familias_funcionales
327,2160680,Analista de Legales ( Laboralista),empleado administrativo en el ámbito jurídico-legal/empleada administrativo en el ámbito jurídico-legal,C3342,flexibilidad,nlp_extraction,http://data.europa.eu/esco/skill/8d202e22-85e9-47b1-a1e0-3296d17244cd,mantener la confidencialidad,skill,,1,0,exact,v8.3_esco_familias_funcionales
326,2160680,Analista de Legales ( Laboralista),empleado administrativo en el ámbito jurídico-legal/empleada administrativo en el ámbito jurídico-legal,C3342,proactividad,nlp_extraction,http://data.europa.eu/esco/skill/ab986bc4-df92-4351-9ac1-aa75af943cf7,realizar tareas administrativas,skill,,1,0,exact,v8.3_esco_familias_funcionales
331,2160989,Customer Service & Operaciones con exp en Forwarder,director de operaciones en el sector del transporte por carretera/directora de operaciones en el sector del transporte por carretera,C1324,comunicación,nlp_extraction,http://data.europa.eu/esco/skill/415abd43-e8e5-4643-b5da-5f11307af57a,utilizar distintos métodos de comunicación,skill,,1,0,exact,v8.3_esco_familias_funcionales
330,2160989,Customer Service & Operaciones con exp en Forwarder,director de operaciones en el sector del transporte por carretera/directora de operaciones en el sector del transporte por carretera,C1324,git,nlp_extraction,http://data.europa.eu/esco/skill/7111b95d-0ce3-441a-9d92-4c75d05c4388,gestión de proyectos,skill,,1,0,exact,v8.3_esco_familias_funcionales
329,2160989,Customer Service & Operaciones con exp en Forwarder,director de operaciones en el sector del transporte por carretera/directora de operaciones en el sector del transporte por carretera,C1324,java,nlp_extraction,http://data.europa.eu/esco/skill/7111b95d-0ce3-441a-9d92-4c75d05c4388,gestión de proyectos,skill,,1,0,exact,v8.3_esco_familias_funcionales
333,2160989,Customer Service & Operaciones con exp en Forwarder,director de operaciones en el sector del transporte por carretera/directora de operaciones en el sector del transporte por carretera,C1324,javascript,nlp_extraction,http://data.europa.eu/esco/skill/21c5790c-0930-4d74-b3b0-84caf5af12ea,gestionar presupuestos,skill,,0,1,exact,v8.3_esco_familias_funcionales
334,2160989,Customer Service & Operaciones con exp en Forwarder,director de operaciones en el sector del transporte por carretera/directora de operaciones en el sector del transporte por carretera,C1324,mysql,nlp_extraction,http://data.europa.eu/esco/skill/21c5790c-0930-4d74-b3b0-84caf5af12ea,gestionar presupuestos,skill,,0,1,exact,v8.3_esco_familias_funcionales
335,2160989,Customer Service & Operaciones con exp en Forwarder,director de operaciones en el sector del transporte por carretera/directora de operaciones en el sector del transporte por carretera,C1324,postgresql,nlp_extraction,http://data.europa.eu/esco/skill/21c5790c-0930-4d74-b3b0-84caf5af12ea,gestionar presupuestos,skill,,0,1,exact,v8.3_esco_familias_funcionales
332,2160989,Customer Service & Operaciones con exp en Forwarder,director de operaciones en el sector del transporte por carretera/directora de operaciones en el sector del transporte por carretera,C1324,python,nlp_extraction,http://data.europa.eu/esco/skill/21c5790c-0930-4d74-b3b0-84caf5af12ea,gestionar presupuestos,skill,,0,1,exact,v8.3_esco_familias_funcionales
336,2161036,TORNERO OFICIAL PARA TORNO PARALELO PARA TALLER ZONA BARRACAS,técnico de telar/técnica de telar,C8152,responsabilidad,nlp_extraction,http://data.europa.eu/esco/skill/50ab7296-bc34-4cb1-9fdb-7cf7b6f80f9c,mantener las normas de trabajo,skill,,1,0,exact,v8.3_esco_familias_funcionales
337,2161036,TORNERO OFICIAL PARA TORNO PARALELO PARA TALLER ZONA BARRACAS,técnico de telar/técnica de telar,C8152,mecánico,nlp_extraction,http://data.europa.eu/esco/skill/6050ffaa-88b8-45d5-99c7-3fa882ea596a,fabricar tejidos,skill,,0,1,exact,v8.3_esco_familias_funcionales
338,2161036,TORNERO OFICIAL PARA TORNO PARALELO PARA TALLER ZONA BARRACAS,técnico de telar/técnica de telar,C8152,precisión,nlp_extraction,http://data.europa.eu/esco/skill/6050ffaa-88b8-45d5-99c7-3fa882ea596a,fabricar tejidos,skill,,0,1,exact,v8.3_esco_familias_funcionales
339,2161073,Coordinador Jurídico Contable,administrativo contable/administrativa contable,C3313,responsabilidad,nlp_extraction,http://data.europa.eu/esco/skill/83e97138-899a-4af8-9187-47823e875841,cumplir las obligaciones estatutarias,skill,,1,0,exact,v8.3_esco_familias_funcionales
340,2161073,Coordinador Jurídico Contable,administrativo contable/administrativa contable,C3313,administración,nlp_extraction,http://data.europa.eu/esco/skill/e2e15494-65b9-4af5-8b86-53fb51e7e022,gestionar cuentas,skill,,0,1,exact,v8.3_esco_familias_funcionales
341,2161073,Coordinador Jurídico Contable,administrativo contable/administrativa contable,C3313,liderazgo,nlp_extraction,http://data.europa.eu/esco/skill/e2e15494-65b9-4af5-8b86-53fb51e7e022,gestionar cuentas,skill,,0,1,exact,v8.3_esco_familias_funcionales
344,2161080,Key Account/ Ingeniero industrial para negocios logisticos,ingeniero industrial especializado en artículos de piel y cuero/ingeniera industrial especializada en artículos de piel y cuero,C2141,capacitación,nlp_extraction,http://data.europa.eu/esco/skill/7ff2c668-0e86-418a-a962-4958262ee337,utilizar técnicas de comunicación,skill,,1,0,exact,v8.3_esco_familias_funcionales
342,2161080,Key Account/ Ingeniero industrial para negocios logisticos,ingeniero industrial especializado en artículos de piel y cuero/ingeniera industrial especializada en artículos de piel y cuero,C2141,excel,nlp_extraction,http://data.europa.eu/esco/skill/f632251a-4078-4546-b19f-7ef528d08325,utilizar herramientas informáticas,skill,,1,0,exact,v8.3_esco_familias_funcionales
343,2161080,Key Account/ Ingeniero industrial para negocios logisticos,ingeniero industrial especializado en artículos de piel y cuero/ingeniera industrial especializada en artículos de piel y cuero,C2141,seguridad,nlp_extraction,http://data.europa.eu/esco/skill/f632251a-4078-4546-b19f-7ef528d08325,utilizar herramientas informáticas,skill,,1,0,exact,v8.3_esco_familias_funcionales
346,2161080,Key Account/ Ingeniero industrial para negocios logisticos,ingeniero industrial especializado en artículos de piel y cuero/ingeniera industrial especializada en artículos de piel y cuero,C2141,innovación,nlp_extraction,http://data.europa.eu/esco/skill/11a76a95-66c1-43e0-91f0-be1cc5d05964,innovar en el sector del calzado y los artículos de piel y cuero,skill,,0,1,exact,v8.3_esco_familias_funcionales
345,2161080,Key Account/ Ingeniero industrial para negocios logisticos,ingeniero industrial especializado en artículos de piel y cuero/ingeniera industrial especializada en artículos de piel y cuero,C2141,logística,nlp_extraction,http://data.europa.eu/esco/skill/5a23ed81-6c48-4631-a2a5-740f8079f50b,planificar la logística de la cadena de suministros para calzado y artículos de piel y cuero,skill,,0,1,exact,v8.3_esco_familias_funcionales
347,2161209,2do Cocinero Restó Gourmet,cocinero especializado en pescados y mariscos/cocinera especializada en pescados y mariscos,C5120,cocina,nlp_extraction,http://data.europa.eu/esco/skill/f3934441-4bff-4076-9945-e6c51a01c467,usar técnicas de cocina,skill,,1,0,exact,v8.3_esco_familias_funcionales
348,2161209,2do Cocinero Restó Gourmet,cocinero especializado en pescados y mariscos/cocinera especializada en pescados y mariscos,C5120,cocinero,nlp_extraction,http://data.europa.eu/esco/skill/f3934441-4bff-4076-9945-e6c51a01c467,usar técnicas de cocina,skill,,1,0,exact,v8.3_esco_familias_funcionales
349,2161209,2do Cocinero Restó Gourmet,cocinero especializado en pescados y mariscos/cocinera especializada en pescados y mariscos,C5120,adaptabilidad,nlp_extraction,http://data.europa.eu/esco/skill/e1f5c539-7c93-49ee-917d-a24e0d887686,control de gastos,skill,,0,1,exact,v8.3_esco_familias_funcionales
350,2161209,2do Cocinero Restó Gourmet,cocinero especializado en pescados y mariscos/cocinera especializada en pescados y mariscos,C5120,organización,nlp_extraction,http://data.europa.eu/esco/skill/e54ff029-1ce9-447d-a5b2-eb7283a23e6e,capacitar a empleados,skill,,0,1,exact,v8.3_esco_familias_funcionales
351,2161511,Asesor Inmobiliario Century 21 Quilmes,agente inmobiliario especializado en alquiler de propiedades/agente inmobiliaria especializada en alquiler de propiedades,C3334,capacitación,nlp_extraction,http://data.europa.eu/esco/skill/906c9e66-bdee-4f8e-93d7-88d9fcf39a0a,organizar reuniones,skill,,1,0,exact,v8.3_esco_familias_funcionales
352,2161511,Asesor Inmobiliario Century 21 Quilmes,agente inmobiliario especializado en alquiler de propiedades/agente inmobiliaria especializada en alquiler de propiedades,C3334,liderazgo,nlp_extraction,http://data.europa.eu/esco/skill/906c9e66-bdee-4f8e-93d7-88d9fcf39a0a,organizar reuniones,skill,,1,0,exact,v8.3_esco_familias_funcionales
353,2161511,Asesor Inmobiliario Century 21 Quilmes,agente inmobiliario especializado en alquiler de propiedades/agente inmobiliaria especializada en alquiler de propiedades,C3334,comunicación,nlp_extraction,http://data.europa.eu/esco/skill/0da516ee-e70e-4384-be13-f5ff80be8127,comunicarse con los clientes,skill,,0,1,exact,v8.3_esco_familias_funcionales
356,2161563,Dibujante Técnico /Proyectista,dibujante técnico/dibujante técnica,C3118,actitud proactiva,nlp_extraction,http://data.europa.eu/esco/skill/bf59255e-782a-4e83-a93c-6055cfdd8e7f,elaborar planos,skill,,0,1,exact,v8.3_esco_familias_funcionales
354,2161563,Dibujante Técnico /Proyectista,dibujante técnico/dibujante técnica,C3118,autocad,nlp_extraction,http://data.europa.eu/esco/skill/3a33cec3-4b44-471a-8864-5cc8567a8b1f,software CADD,skill,,0,1,exact,v8.3_esco_familias_funcionales
357,2161563,Dibujante Técnico /Proyectista,dibujante técnico/dibujante técnica,C3118,capacidad de trabajo en equipo,nlp_extraction,http://data.europa.eu/esco/skill/c32ad607-0c4d-4e34-b73f-668298f7bf13,aplicar capacidades de comunicación técnica,skill,,0,1,exact,v8.3_esco_familias_funcionales
355,2161563,Dibujante Técnico /Proyectista,dibujante técnico/dibujante técnica,C3118,predisposición,nlp_extraction,http://data.europa.eu/esco/skill/ad903700-6511-4804-afc6-f9a2e9344a59,preparar la lista de materiales,skill,,0,1,exact,v8.3_esco_familias_funcionales
359,2161804,Analista de Riesgo de Crédito Capital Económico y Modelos de Scoring,analista de riesgos en aseguradoras,C3321,responsabilidad,nlp_extraction,http://data.europa.eu/esco/skill/7f7756fc-d89d-41d5-93ef-85991603f4ad,gestionar el riesgo financiero,skill,,1,0,exact,v8.3_esco_familias_funcionales
358,2161804,Analista de Riesgo de Crédito Capital Económico y Modelos de Scoring,analista de riesgos en aseguradoras,C3321,sql,nlp_extraction,http://data.europa.eu/esco/skill/71ae4f64-6505-4b6f-91b9-5acfa5721798,obtener información financiera,skill,,1,0,exact,v8.3_esco_familias_funcionales
361,2161804,Analista de Riesgo de Crédito Capital Económico y Modelos de Scoring,analista de riesgos en aseguradoras,C3321,compromiso,nlp_extraction,http://data.europa.eu/esco/skill/c8aae1f6-eab3-41a9-9e2f-f5bc0f8ef0bd,negociar préstamos,skill,,0,1,exact,v8.3_esco_familias_funcionales
360,2161804,Analista de Riesgo de Crédito Capital Económico y Modelos de Scoring,analista de riesgos en aseguradoras,C3321,comunicación,nlp_extraction,http://data.europa.eu/esco/skill/0da516ee-e70e-4384-be13-f5ff80be8127,comunicarse con los clientes,skill,,0,1,exact,v8.3_esco_familias_funcionales
366,2161851,medico control ausentismo,coordinador educativo de actividades artísticas y culturales en museos y otros centros culturales/coordinadora educativa de actividades artísticas y culturales en museos y otros centros culturales,C2355,compromiso,nlp_extraction,http://data.europa.eu/esco/skill/757e2bb2-efe6-4e93-80b3-2ce35fc1ebb2,establecer una red educativa,skill,,1,0,exact,v8.3_esco_familias_funcionales
364,2161851,medico control ausentismo,coordinador educativo de actividades artísticas y culturales en museos y otros centros culturales/coordinadora educativa de actividades artísticas y culturales en museos y otros centros culturales,C2355,comunicación,nlp_extraction,http://data.europa.eu/esco/skill/757e2bb2-efe6-4e93-80b3-2ce35fc1ebb2,establecer una red educativa,skill,,1,0,exact,v8.3_esco_familias_funcionales
362,2161851,medico control ausentismo,coordinador educativo de actividades artísticas y culturales en museos y otros centros culturales/coordinadora educativa de actividades artísticas y culturales en museos y otros centros culturales,C2355,frameworks: react,nlp_extraction,http://data.europa.eu/esco/skill/3a5b7435-c262-4a9d-893d-ee6c19bd9d92,elaborar recursos educativos,skill,,1,0,exact,v8.3_esco_familias_funcionales
